ID,Name,Media_Type,Download_URL,rec_date,rec_date_assignment_certain,genre,genre_stim,gloss,transl,sound_quality,background_noise,Corpus_ID,Glottocode
doreco_komn1238_tci20110802a,tci20110802a.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/55975ae94fef6726dc0a807a41989d35decddae1,2011-08-02,certain,traditional narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20110810a-01,tci20110810a-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/ae2fb5891e913edda4c01c7e42d9c18cce60a5fa,2011-08-10,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20110810a-02,tci20110810a-02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/ec81e549b2bfa3178b9af33f51eba55736e42c57,2011-08-10,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20110817a-02,tci20110817a-02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/4586f7b19954887fc09fc61f900805b821c5dce3,2011-08-17,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120815a,tci20120815a.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/f34b0a9f988a6565ef416a539156a27eec6957a7,2012-08-15,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120817a-02,tci20120817a-02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/863fc7ebce7701642eaeefbea9796902a6b2c152,2012-08-17,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120821a-01,tci20120821a-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/9a87080890c2c8a2a35d599a0f531bc86e6bd6cf,2012-08-21,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120901a-01,tci20120901a-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/8ba3f151bbaa8fc8a99f5ba765a0498227c6e23d,2012-09-01,certain,traditional narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120904a-01,tci20120904a-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/b8f3bc3ce7fb7d286735ffa8edf29025883699aa,2012-09-04,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120904a-02,tci20120904a-02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/b832849f90a963b9ee5fb923a36b56d7f8f405b3,2012-09-04,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20120922a-08,tci20120922a-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/8e4942cc6000e8284a8f51eb5c51608e998ed860,2012-09-22,certain,traditional narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20130823a-08,tci20130823a-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/b3adc8c980bbbf77af7f21e5aefa99549b753cf4,2013-08-23,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20130903v-03,tci20130903v-03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/cd61d8959e62e2850045711b7595ff08113aa0ca,2013-09-03,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20130903v-04,tci20130903v-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/1a01514a72ff1874a6b15ea43951768db0e1f4d4,2013-09-03,certain,traditional narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20130911v-03,tci20130911v-03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/6332ba4eb3eb142afd07c9854088b1142acaf280,2013-09-11,certain,personal narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20130923a-01,tci20130923a-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/0aaadad8d540c0b0dde199699b128ac0057e9145,2013-09-23,certain,traditional narrative,na,all,English,good,na,komn1238,komn1238
doreco_komn1238_tci20150919v-05,tci20150919v-05.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.5e4f845x/43689b4c7331d969e5b62c0998e6b1138146486f,2015-09-19,certain,conversation,na,all,English,good,na,komn1238,komn1238
doreco_ligh1234_2004ERGstoryLA21_1,2004ERGstoryLA21_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/5589740ccf21bc66ce7fbd1a43f9dd93a63dc881,2005-02-05,certain,stimulus retelling,monster story,none,English,bad,punctual,ligh1234,ligh1234
doreco_ligh1234_2004ERGstoryLA21_2,2004ERGstoryLA21_2.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/a9457acdb51dbfaa468de8d4463db0079adc9128,2005-02-05,certain,stimulus retelling,monster story,none,English,bad,punctual,ligh1234,ligh1234
doreco_ligh1234_2004ERGstoryLA21_3,2004ERGstoryLA21_3.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/15a048804618df437f826f2528abea07c8299436,2005-02-05,certain,stimulus retelling,monster story,none,English,bad,punctual,ligh1234,ligh1234
doreco_ligh1234_2008ERGstoryLA57,2008ERGstoryLA57.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/320af4311c2e911553d02b4041ef203e6d62740c,2008-06-30,certain,stimulus retelling,monster story,none,English,good,punctual,ligh1234,ligh1234
doreco_ligh1234_2015ERGstoryLA90,2015ERGstoryLA90.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/5203d089e5393ec0777b6ac65916013eb249ba9e,2015-06-14,certain,stimulus retelling,monster story,none,English,medium,constant,ligh1234,ligh1234
doreco_ligh1234_2015ERGstoryLA91,2015ERGstoryLA91.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/4b13ae1ec7296de45ef2e1b9fc9092c591d3c75c,2015-06-14,certain,stimulus retelling,monster story,none,English,medium,constant,ligh1234,ligh1234
doreco_ligh1234_2015ERGstoryLAC43,2015ERGstoryLAC43.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/7c74d3fac62a052ea7bb644c393fb9ea68d7cde4,2015-06-02,certain,stimulus retelling,monster story,none,English,medium,punctual,ligh1234,ligh1234
doreco_ligh1234_2015ERGstoryLAC58,2015ERGstoryLAC58.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2aa5gnl8/fc9bc238254e06c2228503e2c2ab824a21f9523a,2015-05-03,certain,stimulus retelling,monster story,none,English,medium,punctual,ligh1234,ligh1234
doreco_lowe1385_MEW-008-20111119,MEW-008-20111119.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/6c6fd5e77b2f1f92376ad5194257938d6afced4d,2011-11-19,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-062-20121023,MEW-062-20121023.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/2fae623f9f5841d24c8653e512b2ec32e658892a,2012-10-23,certain,personal narrative,na,none,German,medium,punctual,lowe1385,lowe1385
doreco_lowe1385_MEW-063-20121023,MEW-063-20121023.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/ca6ca9709ed748a263033b6a7d16cf9dc2cacd9d,2012-10-23,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-064-20121023,MEW-064-20121023.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/f2a6111dbdfe9fb1179359ccdc52aa62b0bdb607,2012-10-23,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-066-20121023,MEW-066-20121023.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/4009070bc1256d3725cc8d6fec9631e8647e8686,2012-10-23,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-087-20121102,MEW-087-20121102.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/1cab82284b26dc6d0ce904c4150bae9f9d855dce,2012-11-02,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-088-20121102,MEW-088-20121102.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/33351f2da4090895a8645195797174c495bf832b,2012-11-02,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-097-20121102,MEW-097-20121102.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/617b2156914a34c8f3482ea5a2ce101108b33b5d,2012-11-02,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-111-20121214,MEW-111-20121214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/c3ef9646396e09356e442d81b207357ec0909c10,2012-12-14,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-112-20121214,MEW-112-20121214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/58e18fd95d83e23cbceee50be33acb13396e3ce5,2012-12-14,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-113-20121214,MEW-113-20121214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/8c463a694a56deb339f7c7955806dfc83d9cc030,2012-12-14,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-115-20121214,MEW-115-20121214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/a7bb66889fd69f75895bb815002941936a2840d4,2012-12-14,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-120-20121214,MEW-120-20121214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/7123b2a98a6aa5e2b9996485376493b2c27c2d49,2012-12-14,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-122-20130812,MEW-122-20130812.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/2c414bd0bee43b79a7e5034729e7a33683945586,2013-08-12,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_lowe1385_MEW-126-20130830,MEW-126-20130830.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.e4bac3vs/a8433ffd0a66ba5487d18a3aacfe547bb75cedbe,2013-08-30,certain,personal narrative,na,none,German,medium,none,lowe1385,lowe1385
doreco_ngal1292_20100723_001_MT,20100723_001_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/7771aafdb33d69f2e809ee4905c7757c1cc0c793,2010-07-23,certain,personal narrative,na,break/gloss,English,good,constant,ngal1292,ngal1292
doreco_ngal1292_20110518a_002_QB,20110518a_002_QB.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/d86f57e16c2815ebfe05e1b4e0215b4570293cd8,2011-05-18,certain,traditional narrative,na,none,English,medium,constant,ngal1292,ngal1292
doreco_ngal1292_20110518b_005_LB_ND,20110518b_005_LB_ND.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/55791ea40c718871097046faed365a907597a3f9,2011-05-18,certain,personal narrative,na,none,na,good,constant,ngal1292,ngal1292
doreco_ngal1292_20110521b_003_MT,20110521b_003_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/7c3085077223ab711d70a8528e9dfb86998520ae,2011-05-21,certain,stimulus retelling,Jackal and crow story: a picture task designed by reseachers of the Language and Social Cognition group (Melbourne/Canberra),none,na,good,constant,ngal1292,ngal1292
doreco_ngal1292_20110526c_000_MT,20110526c_000_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/5293893fd398f4b7e73e536a5eebd9441adc7862,2011-05-26,certain,personal narrative,na,all,English,good,constant,ngal1292,ngal1292
doreco_ngal1292_20110605_002_LB_ND,20110605_002_LB_ND.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/3c8ae552ba86e66a1c4992cebf6b5102732c6840,2011-06-05,certain,stimulus retelling,jackal and crow story: a picture task designed by reseachers of the Language and Social Cognition group (Melbourne/Canberra),break/gloss,na,medium,constant,ngal1292,ngal1292
doreco_ngal1292_20110607a_003_MT,20110607a_003_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/8abd5ec39744eac041937bdf294286253c0258f5,2011-06-07,certain,personal narrative,na,all,English,good,constant,ngal1292,ngal1292
doreco_ngal1292_20110614_007_LB,20110614_007_LB.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/5f9e272878ae5fbce02b7c212b9456b4e1548a36,2011-06-14,certain,stimulus retelling,husband and wife picture task,none,na,good,constant,ngal1292,ngal1292
doreco_ngal1292_20120712b_004_MT,20120712b_004_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/60c41de389bda9fb6f0c89e05e018b2cdd7680e5,2012-07-12,certain,stimulus retelling,story based on pictures series G6,none,na,good,constant,ngal1292,ngal1292
doreco_ngal1292_20120717_008_MT,20120717_008_MT.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4ffdlkx0/884ff81d22c24c05f0858b49f60fdf0b08d691d3,2012-07-17,certain,personal narrative,na,all,English,good,constant,ngal1292,ngal1292
doreco_nisv1234_T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089,T1_15-12-2013_Levetbao_Aven_Waet-Masta_1089.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/c043fd86c4bdaff499713a623a5fb18f208087fa,2013-12-15,certain,traditional narrative,na,all,French,medium,punctual,nisv1234,nisv1234
doreco_nisv1234_T2_30-11-2013_BlackSand_Luan_Abat_1042,T2_30-11-2013_BlackSand_Luan_Abat_1042.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/ad79e870bc84db6734e907e157535f2f7ab1e265,2013-11-30,certain,traditional narrative,na,all,French,medium,punctual,nisv1234,nisv1234
doreco_nisv1234_T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091,T5_15-12-2013_Levetbao_Aven_Nhasu-Nivu_1091.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/6737cef63ee4767ccb68a0154e581b43a23968a6,2013-12-15,certain,traditional narrative,na,all,French,medium,punctual,nisv1234,nisv1234
doreco_nisv1234_T12_01-12-2013_Burbar_Bongmeme_Ambat_1044,T12_01-12-2013_Burbar_Bongmeme_Ambat_1044.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/571d1c888970c11b1d91791e507fe6f391417c7f,2013-12-01,certain,traditional narrative,na,all,French,medium,punctual,nisv1234,nisv1234
doreco_nisv1234_T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092,T16_15-12-2013_Levetbao_Aven_Nren-nair-nahemac_1092.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/32423170eb6aed9a98a8ef249896ca9bd5bb558e,2013-12-15,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nisv1234_T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010,T20_25-10_2013_Levetbao_Limeten_Nine-Ambat_1010.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/38cd3925c391a70db0ef252a2342ae652478b5cd,2013-10-25,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nisv1234_T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039,T21_24-11-2013_Levetbao_Filip_Deux-Oiseaux_1039.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/34b513bc2870d4c1eb3bb800af60d675053e5d6e,2013-11-24,certain,traditional narrative,na,all,French,good,none,nisv1234,nisv1234
doreco_nisv1234_T29_29-08-2015_Farun_Salben_1084,T29_29-08-2015_Farun_Salben_1084.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/d3cd06ed637d438d793c8d89c6e439adbb8f4f68,2015-08-29,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nisv1234_T30_31-08-2015_Bwenahai_Limeten_1092,T30_31-08-2015_Bwenahai_Limeten_1092.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/bd919f94b01f2d9049554957679b5c38dd9529d4,2015-08-31,certain,traditional narrative,na,all,French,good,none,nisv1234,nisv1234
doreco_nisv1234_T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093,T31_31-08-2015_Bwenahai_Limeten_Namangi-Livenbumbrao_1093.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/a49a9a513240804b7242258da4e4652bf682f29f,2015-08-31,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nisv1234_T34_30-08-2015_Farun_Rosie_1088,T34_30-08-2015_Farun_Rosie_1088.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/8d8c4480dd52bbf1cdf9933fc6cf32319f1e47e0,2015-08-30,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nisv1234_T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097,T41_01-09-2015_Bwenhai_Kalbatik_Tunglarer_1097.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8fa34s64/8a46709d9b6a57427ea9a42ded9aa65d670b88f2,2015-09-01,certain,traditional narrative,na,all,French,good,punctual,nisv1234,nisv1234
doreco_nngg1234_NB041016-01_A,NB041016-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/84e049afc995e820c92b4e2d9bd00a60db100d1f,2004-10-16,certain,traditional narrative,na,all,English/Afrikaans,good,punctual,nngg1234,nngg1234
doreco_nngg1234_NB041016-04_A,NB041016-04_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/bee75069e167fa1c4b32db0c586f6a74458ca9d3,2004-10-16,certain,traditional narrative,na,all,English/Afrikaans,good,punctual,nngg1234,nngg1234
doreco_nngg1234_NC071107-01_A,NC071107-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/6dfaa9692d22948fd8efa243e43b391e67f25829,2007-11-07,certain,personal narrative,na,all,English/Afrikaans,medium,punctual,nngg1234,nngg1234
doreco_nngg1234_NC090930-01_A,NC090930-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/6ff542f54e0c670bc1e668f24992ce9fccd74375,2009-09-30,certain,stimulus retelling,pear story,all,English/Afrikaans,good,none,nngg1234,nngg1234
doreco_nngg1234_ND060719-01aA,ND060719-01aA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/0bb86e434ae91f503012cde2ff2636a5654e7db5,2006-07-19,certain,personal narrative,na,all,English/Afrikaans,medium,constant,nngg1234,nngg1234
doreco_nngg1234_NE060715-02aA,NE060715-02aA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/4a2ab59333b7c9bba2d77f280946fb8a46c163ec,2006-07-15,certain,personal narrative,na,all,English/Afrikaans,good,punctual,nngg1234,nngg1234
doreco_nngg1234_NE080825-01_A,NE080825-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/8231b46874360356d4eb04d256779c367eff328f,2008-08-25,certain,personal narrative,na,all,English/Afrikaans,good,constant,nngg1234,nngg1234
doreco_nngg1234_NE091006-01_A,NE091006-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/6a1a9c2545898c72e5883c9f0ceaf9c21242052c,2009-10-06,certain,stimulus retelling,pear story,all,English/Afrikaans,good,punctual,nngg1234,nngg1234
doreco_nngg1234_NF071017-02_A,NF071017-02_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/9cfbbc671a1eb0f518a1c76e8fbc09f37e9db91f,2007-10-17,certain,traditional narrative,na,all,English/Afrikaans,good,constant,nngg1234,nngg1234
doreco_nngg1234_NF080903-01_A,NF080903-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/31e2cdcc18b5ccc4bcb60219546ce5cb1e279e6c,2008-09-03,certain,traditional narrative,na,all,English/Afrikaans,medium,punctual,nngg1234,nngg1234
doreco_nngg1234_NF091001-01_A,NF091001-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/b34f28ab0783256243853fe63e9574a0e9ac985f,2009-10-01,certain,stimulus retelling,pear story,all,English/Afrikaans,good,none,nngg1234,nngg1234
doreco_nngg1234_NG060718-02aA,NG060718-02aA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/531ca9bc1703247474c03a84a3a83f9e03777041,2006-07-18,certain,traditional narrative,na,all,English/Afrikaans,medium,none,nngg1234,nngg1234
doreco_nngg1234_NG060718-02cA,NG060718-02cA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/c7ddcc073c133ca8fd89a1a8262b1bd167668bd0,2006-07-18,certain,traditional narrative,na,all,English/Afrikaans,medium,constant,nngg1234,nngg1234
doreco_nngg1234_NG071114-01_A,NG071114-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/a8e4c8f6cf649fee22cbcd70a7515a7cf7f1eb3c,2007-11-14,certain,traditional narrative,na,all,English/Afrikaans,medium,punctual,nngg1234,nngg1234
doreco_nngg1234_NG071119-01_A,NG071119-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/7eecbbe855e4f0dda410bdafd2c4198623036099,2007-11-19,certain,personal narrative,na,all,English/Afrikaans,medium,punctual,nngg1234,nngg1234
doreco_nngg1234_NG091103-01_A,NG091103-01_A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/09e4eee07a5a53aed3aa424e1832f1e5fa44f8bb,2009-11-03,certain,traditional narrative,na,all,English/Afrikaans,medium,none,nngg1234,nngg1234
doreco_nngg1234_NM080903-01bE,NM080903-01bE.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d2a1t3ak/c4b2542797ed70a28e84fb55ff24006f3c6c346c,2008-09-03,certain,conversation,na,all,English/Afrikaans,medium,punctual,nngg1234,nngg1234
doreco_nort2641_mc_nkurd_muserz01,mc_nkurd_muserz01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d953q3qc/948fc0082a068192cfe094973dd55e8b0720195a,2000,certain,traditional narrative,na,all,English,medium,none,nort2641,nort2641
doreco_nort2641_mc_nkurd_muserz02,mc_nkurd_muserz02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d953q3qc/cbd53ef83bf1ed8fe5a075b96ff05bf96689d9c5,2004,certain,traditional narrative,na,all,English,good,punctual,nort2641,nort2641
doreco_nort2641_mc_nkurd_muserz03,mc_nkurd_muserz03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d953q3qc/6e9333935a6c5dbb4407b0fe02e672a09394b9d1,2000,certain,traditional narrative,na,all,English,medium,none,nort2641,nort2641
doreco_nort2641_chako_200214,chako_200214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d953q3qc/f0bb48506dec6cb7208fb39ffd7cf43bb9a32f8d,2004,certain,traditional narrative,na,all,English,good,constant,nort2641,nort2641
doreco_nort2641_mush_200214,mush_200214.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.d953q3qc/06f34c320c7d1db5194717d331010056096d1516,2000,certain,traditional narrative,na,all,English,medium,none,nort2641,nort2641
